“밸런타인에 무드 조명 선물 어때요?”…히트조명 89% 할인,,,,,생활/문화,패션/뷰티,Naver
"세정그룹 웰메이드, 브랜드 모델로 배우 남궁민 발탁",,,,,생활/문화,패션/뷰티,Naver
"아씨오, 높은 소비자 호평 속, 2번째 PDRN 론칭 “명품 뷰티 시장 주목”",,,,,생활/문화,패션/뷰티,Naver
'패션 1세대' 앙드레김·최경자·노라노의 옷…공예박물관 전시,,,,,생활/문화,패션/뷰티,Naver
'패션 1세대' 앙드레김·최경자·노라노의 옷…공예박물관 전시,,,,,생활/문화,패션/뷰티,Naver
"교원그룹, 자체 창작TV 애니메이션 ‘소스리아’ 공중파TV진출",,,,,생활/문화,패션/뷰티,Naver
"세정그룹, 웰메이드 모델로 배우 남궁민 발탁",,,,,생활/문화,패션/뷰티,Naver
"네시픽, 스트레이 키즈 콜라보 '비건 핸드 버터 8종' 출시",,,,,생활/문화,패션/뷰티,Naver
"삼성물산 패션 코텔로, 더현대서울에 팝업스토어 오픈",,,,,생활/문화,패션/뷰티,Naver
"올리브영, 자체 매거진 낸다…""콘텐츠 플랫폼 발돋움""",,,,,생활/문화,패션/뷰티,Naver
"SGC솔루션, ‘독일 암비엔테(Ambiente) 2023’ 참가",,,,,생활/문화,패션/뷰티,Naver
“잡지 대신 인스타 봐요”…‘인플루언서’ 마케팅 힘주는 패션가,,,,,생활/문화,패션/뷰티,Naver
"락앤락, ‘리틀럽 키즈 스트랩 텀블러’ 출시",,,,,생활/문화,패션/뷰티,Naver
여성들 마스크 벗었더니…백화점서 불티나게 팔린 제품 [현장+],,,,,생활/문화,패션/뷰티,Naver
"‘샴푸 유목민’이 만들었다…“3만7천원 탈모샴푸, MZ 홀렸죠” [인터뷰]",,,,,생활/문화,패션/뷰티,Naver
"코스맥스, 화장품 사용감 예측 '텍스처 표준 측정' 기술 개발",,,,,생활/문화,패션/뷰티,Naver
"""30·40 남성 모여라"" 현대홈쇼핑, 男心 공략",,,,,생활/문화,패션/뷰티,Naver
옷부터 신발·비누까지 … 식지 않는 비건 열풍,,,,,생활/문화,패션/뷰티,Naver
"한섬, 지난해 영업익 1683억원…""고가 브랜드 고신장세""",,,,,생활/문화,패션/뷰티,Naver
"한섬, 지난해 고물가 악재 딛고 최고 실적",,,,,생활/문화,패션/뷰티,Naver
“아직도 안 써봤니?” 옷부터 신발 비누까지…생활용품에 부는 바람은,,,,,생활/문화,패션/뷰티,Naver
,,,,,생활/문화,패션/뷰티,Naver
“GD가 88명 주려고 만든 그 운동화?” 4천만원에 팔린 신발,,,,,생활/문화,패션/뷰티,Naver
"메트로시티 주얼리, 23SS 아넬로(ANELLO) 컬렉션 론칭",,,,,생활/문화,패션/뷰티,Naver
"생명공학기업 제론바이오, 기술력 집약체인 Z-PDRN 출원을 통해 사업 다각화 시동",,,,,생활/문화,패션/뷰티,Naver
"무신사, 패션 장학생 3기 공개 모집",,,,,생활/문화,패션/뷰티,Naver
"무신사, 패션 장학생 3기 공개 모집···차세대 패션 디자이너 양성",,,,,생활/문화,패션/뷰티,Naver
명품도 아닌데 ‘오픈런’ 부른 마뗑킴…“일주일만에 매출 5억”,,,,,생활/문화,패션/뷰티,Naver
"MCM, 2023 밸런타인데이 업사이클링 컬렉션 선봬",,,,,생활/문화,패션/뷰티,Naver
"마뗑킴, 더현대 서울에 단독 매장 오픈…""일주일만에 매출 5억 달성""",,,,,생활/문화,패션/뷰티,Naver
"세라젬, ‘웰라이프 멤버십’ 개편... 헬스케어 플랫폼 기능 강화",,,,,생활/문화,패션/뷰티,Naver
"디지털 코스맥스, AI로 화장품 사용감 표준 만들다",,,,,생활/문화,패션/뷰티,Naver
"대원미디어, 유희왕 오피셜 카드게임 ‘더 로스트 아트 프로모션’진행",,,,,생활/문화,패션/뷰티,Naver
'그래미'서 37억 귀걸이 착용한 美 가수…33세 '영 앤 리치',,,,,생활/문화,패션/뷰티,Naver
"애들아, 학교 갈 준비하자",,,,,생활/문화,패션/뷰티,Naver
"샤넬코리아, 한국동서발전과 온실가스 감축 위한 업무협약 체결",,,,,생활/문화,패션/뷰티,Naver
"경기침체에도 백화점·마트 ‘선방’…롯데쇼핑, 작년 영업익 89.9%↑",,,,,생활/문화,패션/뷰티,Naver
"홈앤쇼핑, 더마화장품 니즈 '업'…CNP 크림 리뉴얼 론칭",,,,,생활/문화,패션/뷰티,Naver
“백화점 덕에”...롯데쇼핑 신세계 동반 호실적,,,,,생활/문화,패션/뷰티,Naver
"[패션뉴스] 프로젝트엠, ‘문베어’ 이모티콘 5만명에 배포",,,,,생활/문화,패션/뷰티,Naver
"[정지원의 피부 이야기] 눈밑, 눈가 주름 간단한 시술로 10년 젊게",,,,,생활/문화,패션/뷰티,Naver
"고운세상코스메틱, '피부건강 나눔 챌린지' 진행",,,,,생활/문화,패션/뷰티,Naver
"신세계인터, 지난해 영업이익 첫 1000억원 돌파 '사상 최대'",,,,,생활/문화,패션/뷰티,Naver
"""전 부문 성장에 역대 최대 실적"" 신세계인터, 영업익 첫 1000억원 돌파(상보)",,,,,생활/문화,패션/뷰티,Naver
"김해김(KIMHEKIM), 청담 플래그십 스토어 오픈",,,,,생활/문화,패션/뷰티,Naver
"지그재그, 워터스포츠 브랜드 '배럴' 공식 입점",,,,,생활/문화,패션/뷰티,Naver
초콜릿 대신 립밤 선물 해볼까,,,,,생활/문화,패션/뷰티,Naver
"BYC, 2023 발렌타인데이 에디션 란제리 세트 공개",,,,,생활/문화,패션/뷰티,Naver
"무신사, 실질 수수료율 최저 12.2%…""입점 브랜드 지원 강화""",,,,,생활/문화,패션/뷰티,Naver
"샤넬코리아, 한국동서발전과 손 잡았다…재생에너지 활용 확대",,,,,생활/문화,패션/뷰티,Naver
혹시 ‘빨강’ 좋아해?,,,,,생활/문화,패션/뷰티,Naver
"이랜드 스파오, 어른들 향수 불러일으키는 Y2K '콜라보 맛집' 부상",,,,,생활/문화,패션/뷰티,Naver
"보테가 베네타, SUMMER 2023 '안디아모' 백 론칭",,,,,생활/문화,패션/뷰티,Naver
"美 법원, 에르메스 손 들었다···”버킨백 NFT는 예술 아닌 상품”",,,,,생활/문화,패션/뷰티,Naver
아들 졸업식 찾은 이부진의 아이템…샤넬과 ‘톰브라운 에디션’ 갤럭시,,,,,생활/문화,패션/뷰티,Naver
"“패딩 이제 넣어야하나”…홈쇼핑업계, ‘봄 신상’ 경쟁 돌입",,,,,생활/문화,패션/뷰티,Naver
,,,,,생활/문화,패션/뷰티,Naver
"샤넬 재킷에 청바지·Z플립…이부진, 아들 졸업식서 포착된 모습",,,,,생활/문화,패션/뷰티,Naver
"샤넬 재킷에 청바지, Z플립…아들 졸업식서 포착된 ‘엄마 이부진’",,,,,생활/문화,패션/뷰티,Naver
"화해 ""올해 뷰티 트렌드는 색조 화장품""",,,,,생활/문화,패션/뷰티,Naver
W컨셉 ‘밸런타인데이 기획전’… 커플 패션아이템 총출동,,,,,생활/문화,패션/뷰티,Naver
,,,,,생활/문화,패션/뷰티,Naver
"연진아, 난 늘 검은 옷을 입어…내 분노가 뚜렷하게 보이거든",,,,,생활/문화,패션/뷰티,Naver
"휠라, 박지후와 함께 한 신학기 ‘백투스쿨’ 백팩 화보 공개",,,,,생활/문화,패션/뷰티,Naver
"펜디, 서울 강남구에 국내 첫 플래그십 부티크 연다",,,,,생활/문화,패션/뷰티,Naver
"잇츠한불, 지난해 영업익 전년비 537% 증가…흑자전환 달성",,,,,생활/문화,패션/뷰티,Naver
,,,,,생활/문화,패션/뷰티,Naver
"'콜라보의 향연', 원작에 새 숨 불어넣는 일 ... 리메이크 패션샵 '이스트 오캄' [ASK TO :]",,,,,생활/문화,패션/뷰티,Naver
"한섬, 美 럭셔리 브랜드 '피어오브갓' 아시아 첫 단독 매장 오픈",,,,,생활/문화,패션/뷰티,Naver
"CJ ENM, 엔터 날고 커머스 웃었다…영업이익은 ‘발목’",,,,,생활/문화,패션/뷰티,Naver
"아씨오, 신제품 ‘소듐디엔에이크림·마스크팩’ 롯데홈쇼핑 첫 론칭 D-1",,,,,생활/문화,패션/뷰티,Naver
패션 브랜드 홍수 시대…‘오리지널리티’ 전략 누가 잘하나?,,,,,생활/문화,패션/뷰티,Naver
"라피타, '아이돌 히팅래쉬펌' 출시 기념 특가 행사 진행",,,,,생활/문화,패션/뷰티,Naver
"BYN블랙야크그룹, 튀르키예에 1억원 상당 구호물품 긴급 지원",,,,,생활/문화,패션/뷰티,Naver
‘토큰증권’시대 조각투자 플랫폼 ‘피스’ 날개,,,,,생활/문화,패션/뷰티,Naver
"CGV, 카쇼라에서 ‘카운트’ 더 재밌게 즐기는 방법은?",,,,,생활/문화,패션/뷰티,Naver
일본 큐텐서 1위한 한국 뷰티 제품 ‘이것’,,,,,생활/문화,패션/뷰티,Naver
"신세계인터, 자체 여성복 힘준다…""빅5, 연매출 5천억 목표""",,,,,생활/문화,패션/뷰티,Naver
"“패딩 끝물, 이젠 간절기 옷 쏟아져”...아웃도어 업계 봄맞이",,,,,생활/문화,패션/뷰티,Naver
"[튀르키예 강진] 비와이엔블랙야크그룹, 1억원 상당 구호물품 지원",,,,,생활/문화,패션/뷰티,Naver
"20대 남성 패피 열광하는 브랜드 온다…한섬, '피어오브갓' 매장 개점",,,,,생활/문화,패션/뷰티,Naver
국내 백화점 최고 성적표…줄폐업 일본과 다른 행보,,,,,생활/문화,패션/뷰티,Naver
"펜디, 청담동에 국내 첫 플래그십 ‘팔라초 펜디 서울’ 오픈",,,,,생활/문화,패션/뷰티,Naver
"일본 죽쑤는데, 한국 백화점은 왜 날아오를까 [언박싱]",,,,,생활/문화,패션/뷰티,Naver
"수프라, 힙합 아티스트 저스디스와 함께한 23 SS 화보 공개",,,,,생활/문화,패션/뷰티,Naver
"펜디, 한국 첫 플래그십 부티크 ‘팔라초 펜디 서울’ 오픈",,,,,생활/문화,패션/뷰티,Naver
럭셔리 패션 공들이는 한섬…'피어오브갓' 첫 매장,,,,,생활/문화,패션/뷰티,Naver
"펜디, 청담동에 국내 첫 플래그십 부티크 오픈",,,,,생활/문화,패션/뷰티,Naver
"한섬, 美브랜드 ‘피어오브갓’ 아시아 첫 단독 매장 오픈",,,,,생활/문화,패션/뷰티,Naver
"컬리, 일주일간 ‘뷰티컬리 페스타’ 진행…최대 74% 할인",,,,,생활/문화,패션/뷰티,Naver
"‘빅5’로 연매출 5천억 도전…신세계인터, 여성복 사업 강화",,,,,생활/문화,패션/뷰티,Naver
"텐바이텐, MZ 취향 저격 이색 선물 기획전‘해피 밸런타인데이’",,,,,생활/문화,패션/뷰티,Naver
"신세계인터, 여성복 사업 강화…연매출 5천억원대로 키운다",,,,,생활/문화,패션/뷰티,Naver
아모레퍼시픽그룹 ‘튀르키예 복구 비용’ 긴급지원,,,,,생활/문화,패션/뷰티,Naver
"[르포] 패션 본고장도 K-패션 주목…佛패션협회장 “韓, 아시아 패션리더”",,,,,생활/문화,패션/뷰티,Naver
"아모레퍼시픽그룹, 튀르키예 피해 복구에 10만 달러 기부",,,,,생활/문화,패션/뷰티,Naver
